"KMeanLabel","long_ref","lat_ref","st_width","length","start_point_lat","start_point_long","end_point_lat","end_point_long","accident_no","speed_lim","construction_no","event_no","congestion_no","delays_no","vehicle_breakdown_no","fire_no","signal_problem_no","weather_incident_no"
"134",-73.9558510587656,40.7710013249737,49.2727272727273,0.0959657649362002,40.7710937173224,-73.9565586001988,40.770908932625,-73.9551435173324,4.6969696969697,25,1.03030303030303,0.484848484848485,0.121212121212121,0,0,0.0909090909090909,0,0
"135",-73.9098015781479,40.8758098070615,34,0.0595826431521129,40.8755936305603,-73.909899180487,40.8760259835627,-73.9097039758087,0,25,0,0,0,0,0,0,0,0
"136",-74.013529455334,40.7021078618301,29.8125,0.052257510747256,40.7020901058371,-74.0137548480879,40.7021256178232,-74.01330406258,3.16666666666667,28.3333333333333,26.7083333333333,6.72916666666667,0.291666666666667,0.375,0.8125,0.3125,1.54166666666667,4.0625
"137",-74.0029128939534,40.7162889518328,33.7818181818182,0.0496856521799857,40.7161863990885,-74.003075675729,40.7163915045771,-74.0027501121779,1.56363636363636,25,0.418181818181818,1.52727272727273,0,0,0,0,0,0
"138",-73.9489204655294,40.8337569701822,31.0909090909091,0.0676693083088148,40.8333710982943,-73.9489723817439,40.8341428420701,-73.9488685493148,1.20454545454545,25,1.20454545454545,0.0227272727272727,0,0.113636363636364,0.522727272727273,0.0227272727272727,0,0.0681818181818182
"139",-73.9457625304092,40.8503080184797,38.9411764705882,0.0668887458223594,40.8501566307791,-73.9452515698917,40.8504594061803,-73.9462734909266,0,43.8235294117647,0,0,0,0,0,0,0,0
"140",-73.9943991157826,40.7340418885635,38.2068965517241,0.103135223688482,40.7339004003367,-73.994464648767,40.7341833767903,-73.9943335827982,2.93103448275862,25,0.517241379310345,1.24137931034483,0,0.0344827586206897,0,0.0344827586206897,0,0
"141",-73.9958327971575,40.7456862617498,48.6206896551724,0.112208334887799,40.7452242453021,-73.9952093132343,40.7461482781975,-73.9964562810806,6.20689655172414,25,1.17241379310345,1.17241379310345,0.0344827586206897,0,0,0.0344827586206897,0.0344827586206897,0
"142",-73.9335108225372,40.8055614679614,38.5416666666667,0.0497917520713049,40.8054487872524,-73.9336217796226,40.8056741486705,-73.9333998654517,5.04166666666667,25,28.5208333333333,0.770833333333333,0.0208333333333333,17.6458333333333,1.77083333333333,0.333333333333333,0.270833333333333,0.145833333333333
"143",-73.9512796781556,40.7759842544979,50.3225806451613,0.0937249736649513,40.7760538664761,-73.9519629904514,40.7759146425197,-73.9505963658598,4.80645161290323,25,1.16129032258065,0.193548387096774,0.0645161290322581,0,0,0.0967741935483871,0,0
"144",-73.9918403623164,40.7401984067708,46.2,0.0907448401000318,40.7398816352798,-73.9916224150239,40.7405151782618,-73.992058309609,21.2666666666667,25,17.1666666666667,25.2,5.46666666666667,9.06666666666667,0,1.9,14.4,8.4
"145",-74.0110677042061,40.7087931930303,29.8775510204082,0.0480341328992093,40.7086411561396,-74.0110703874644,40.708945229921,-74.0110650209478,2.48979591836735,25,13.2040816326531,3.6530612244898,0.163265306122449,0.142857142857143,0.0408163265306122,0.102040816326531,0.877551020408163,0.346938775510204
"146",-73.9837845970561,40.7216878977505,33.6521739130435,0.0620261225426007,40.7217087319754,-73.984179676341,40.7216670635256,-73.9833895177713,1.82608695652174,21.7391304347826,0.0434782608695652,0.130434782608696,0,0,0,0.0217391304347826,0,0
"147",-73.9778614606284,40.7648774957419,46.9259259259259,0.0987860698198515,40.7644746598342,-73.9774402838581,40.7652803316496,-73.9782826373987,10.1481481481481,23.5185185185185,8.7037037037037,3.88888888888889,0.259259259259259,0.0740740740740741,0,0.333333333333333,0.888888888888889,0.148148148148148
"148",-73.959683760569,40.8006598941847,44,0.0674857636971238,40.8003515363489,-73.9594899625438,40.8009682520205,-73.9598775585941,1.76315789473684,25,1.28947368421053,2.55263157894737,0.0789473684210526,0,0,0.157894736842105,0.105263157894737,0.0526315789473684
"149",-73.9243674599928,40.8760560619026,32.8888888888889,0.172349194007669,40.8751021023655,-73.9253731390412,40.8770100214398,-73.9233617809443,0,38.3333333333333,0,0,0,0,0,0,0,0
"150",-73.9541979117697,40.8195376421264,38.2272727272727,0.0607303096305741,40.819244256646,-73.9540872998981,40.8198310276067,-73.9543085236413,2.15909090909091,25,1.59090909090909,0.25,0,0.0681818181818182,0,0.0454545454545455,0.0681818181818182,0.0227272727272727
"151",-74.0089826905986,40.7301439128343,39.5714285714286,0.0548805384843192,40.7299220957847,-74.008757953752,40.7303657298839,-74.0092074274452,1.57142857142857,25,1.80952380952381,0.5,0.0476190476190476,0.0476190476190476,0.0714285714285714,0.0476190476190476,0,0.0238095238095238
"152",-73.969460954548,40.7661445073263,38.3555555555556,0.0669340488950062,40.7660433938908,-73.969775169832,40.7662456207618,-73.969146739264,2.64444444444444,25,1.08888888888889,1.8,0.0666666666666667,0.0222222222222222,0,0.0222222222222222,0,0
"153",-73.9750076316395,40.7251070539008,38.8857142857143,0.0874471894033238,40.7248583084874,-73.9754684698033,40.7253557993142,-73.9745467934757,5.05714285714286,20.2857142857143,10.0571428571429,1.34285714285714,0.0571428571428571,1.6,2.34285714285714,0.285714285714286,0.228571428571429,0.257142857142857
"154",-73.99698646406,40.7251024735376,32.8679245283019,0.0512732160490464,40.7248733283505,-73.9970327350687,40.7253316187247,-73.9969401930514,3.13207547169811,25,0.377358490566038,0.867924528301887,0,0.0188679245283019,0,0.113207547169811,0.245283018867925,0.0377358490566038
"155",-73.9659705838089,40.8059553148187,35.8620689655172,0.0816756681939772,40.8055160942447,-73.9659527452002,40.8063945353927,-73.9659884224176,1.93103448275862,25,4.87931034482759,0.810344827586207,0.0862068965517241,1.24137931034483,0.0172413793103448,0.0689655172413793,0.0517241379310345,0.0517241379310345
"156",-73.9647453611542,40.7535870778524,32.8571428571429,0.0557120570880322,40.7535162604915,-73.965097509425,40.7536578952133,-73.9643932128834,1.79591836734694,25,0.693877551020408,0.306122448979592,0.0612244897959184,0,0.0204081632653061,0.122448979591837,0,0
"157",-73.9377037189124,40.8546227992881,30.5588235294118,0.125563561201612,40.8538836000331,-73.9379645109117,40.8553619985431,-73.9374429269131,0.5,20.2941176470588,0,0,0,0,0,0,0,0
"158",-73.9673003483332,40.7912977581835,49.75,0.119480298059014,40.7907750320121,-73.9668490422115,40.7918204843549,-73.967751654455,2.58333333333333,25,0.375,0.5,0,0,0,0,0,0
"159",-73.9458980210769,40.7747938665848,44,0.0964036235143464,40.7746425514701,-73.9464818479642,40.7749451816995,-73.9453141941897,0.806451612903226,25,1.54838709677419,0.193548387096774,0,0,0.0645161290322581,0,0,0
"160",-74.0165718257649,40.6879512767161,16.9655172413793,0.046243023864009,40.6879133874764,-74.0162739581038,40.6879891659557,-74.016869693426,0,25,0,0,0,0,0,0,0,0
"161",-73.9428976755721,40.7692635786634,19.1578947368421,0.046253171981716,40.7690882682056,-73.9430112817769,40.7694388891212,-73.9427840693674,17.2105263157895,25,21.3684210526316,4.78947368421053,0,1.73684210526316,12.4210526315789,1.36842105263158,0.473684210526316,0.842105263157895
"162",-73.9853164588078,40.7339962936278,43.3714285714286,0.0750000638700533,40.7340445614655,-73.9858208046198,40.7339480257901,-73.9848121129959,4.4,25,0.314285714285714,0.657142857142857,0,0,0,0.0571428571428571,0.114285714285714,0
"163",-73.9487799551293,40.8084831698229,41.8064516129032,0.0787635887208964,40.8081510394009,-73.9483784722797,40.8088153002449,-73.9491814379788,2.48387096774194,25,5.7741935483871,1.32258064516129,0,0.129032258064516,0.161290322580645,0.387096774193548,0.32258064516129,0.225806451612903
"164",-73.9237219169119,40.7876357955357,21.4,0.0417621111622417,40.7875035724635,-73.9239216659216,40.7877680186079,-73.9235221679021,0.0571428571428571,25,0.1,0.457142857142857,0,0,0,0,0,0
"165",-73.9304776626769,40.785935799124,24.8636363636364,0.0842338501265053,40.7861995546452,-73.9303467041004,40.7856720436029,-73.9306086212535,3.56818181818182,25,8.20454545454546,1.22727272727273,1.56818181818182,1.5,3.5,0.25,0,0.113636363636364
"166",-73.952328787087,40.8042029434467,42.9767441860465,0.0618695449890872,40.8039038247415,-73.9521189690771,40.8045020621518,-73.9525386050969,1.30232558139535,25,0.162790697674419,0.255813953488372,0,0,0,0,0,0
"167",-73.9400844909076,40.8256549052179,40.2941176470588,0.0622641503779182,40.8253736924151,-73.9398901200846,40.8259361180207,-73.9402788617306,1.61764705882353,25,0.117647058823529,0.117647058823529,0,0,0,0,0,0
"168",-73.9397101300466,40.8030865173309,36.5833333333333,0.0543586896847638,40.8030609922655,-73.9400820160554,40.8031120423964,-73.9393382440379,3.875,25,9.04166666666667,0.125,0.1875,0.0416666666666667,0,0.104166666666667,0.145833333333333,0.125
"169",-73.9259164556424,40.8616859905769,41.7954545454545,0.0626494204676738,40.8613479982626,-73.9260052837085,40.8620239828912,-73.9258276275764,1.38636363636364,25,0,0,0,0,0,0,0,0
"170",-73.9727953906372,40.7584305127503,39.5744680851064,0.0613001996768407,40.758407860086,-73.9732163960762,40.7584531654146,-73.9723743851983,3.31914893617021,25,1.04255319148936,2,0,0,0.106382978723404,0.0425531914893617,0.276595744680851,0.0425531914893617
"171",-73.9866241300844,40.7179673177296,32.3333333333333,0.0451843465331025,40.7179298887387,-73.986810718052,40.7180047467205,-73.9864375421169,3.98039215686275,26.3725490196078,1.74509803921569,0.137254901960784,0.0196078431372549,0.137254901960784,0.156862745098039,0.0392156862745098,0.117647058823529,0
"172",-73.9399080169197,40.8345501640576,43.2,0.0618422197856917,40.8342383790124,-73.9398024915936,40.8348619491028,-73.9400135422459,0.875,25,0.1,0,0,0,0,0,0,0
"173",-73.9474120103649,40.8176008148536,44,0.0718524799768547,40.8172051976962,-73.9473894978713,40.817996432011,-73.9474345228585,3.13333333333333,25,5.06666666666667,0.333333333333333,0,0.166666666666667,0.3,0.2,0.466666666666667,0.666666666666667
"174",-73.9532469180445,40.766343487463,36.5714285714286,0.0922299716968237,40.7662895029431,-73.9538650058152,40.7663974719829,-73.9526288302739,4,25,3,0.914285714285714,0.0571428571428571,0.0571428571428571,0.371428571428571,0.114285714285714,0,0
"175",-73.9384995251642,40.8444799728294,43.6046511627907,0.059947203015357,40.8442040382659,-73.9382614118537,40.8447559073929,-73.9387376384747,1.53488372093023,25,0,0,0,0,0,0,0,0
"176",-74.0085089024768,40.7169334349939,38.3703703703704,0.0515521839892349,40.7167430850054,-74.0084120710455,40.7171237849824,-74.0086057339082,2.51851851851852,25,7.31481481481481,1.35185185185185,0.0185185185185185,0,0,0.12962962962963,0.0925925925925926,0.0555555555555556
"177",-73.9878611818828,40.7779802067254,43.4285714285714,0.0728695246565521,40.7775877024603,-73.9878296151775,40.7783727109905,-73.9878927485881,1.0952380952381,32.1428571428571,0.761904761904762,0.666666666666667,0,0.428571428571429,0.0476190476190476,0.0952380952380952,0,0
"178",-74.0143538423236,40.7163471074543,40.75,0.041642961429867,40.7161246104982,-74.0143093280228,40.7165696044104,-74.0143983566245,1.75,25,19.625,0.895833333333333,0.458333333333333,1.60416666666667,0.229166666666667,0.0208333333333333,0,0.0416666666666667
"179",-73.9512732447833,40.8000129731339,35.9473684210526,0.0524273427152501,40.7997680645699,-73.9511164233947,40.8002578816979,-73.951430066172,2.31578947368421,25,0.947368421052632,1.05263157894737,0,0.131578947368421,0.0263157894736842,0.131578947368421,0.105263157894737,0.0263157894736842
"180",-74.0034978298404,40.7241499150668,34.6808510638298,0.0608580591628217,40.7238971528227,-74.0034900759624,40.7244026773109,-74.0035055837183,2.04255319148936,25,0.106382978723404,1.21276595744681,0,0,0,0.0425531914893617,0.127659574468085,0
"181",-73.9748565861246,40.7845998021547,47.76,0.0994382472023386,40.7841802522166,-73.974345535494,40.7850193520928,-73.9753676367553,2.84,25,0.64,1.4,0,0,0,0,0,0
"182",-74.006677997574,40.7481449989407,40.25,0.0510215111648826,40.7478827909781,-74.0065220465894,40.7484072069034,-74.0068339485586,2.95454545454545,31.3636363636364,1.63636363636364,1.06818181818182,0.0454545454545455,0.0227272727272727,0,0,0,0.181818181818182
"183",-73.9900120788661,40.7354991024251,35.5116279069767,0.0586664472445628,40.7354269205994,-73.9903664546738,40.735571284251,-73.9896577030584,5.34883720930233,25,4.09302325581395,1.34883720930233,0,0.0465116279069767,0,0.0930232558139535,0.697674418604651,0.13953488372093
"184",-73.9612328837591,40.7728184687563,40.7555555555556,0.0614766232397124,40.7727910703706,-73.9616536567534,40.7728458671419,-73.9608121107647,3.51111111111111,25,1.91111111111111,4.26666666666667,0.133333333333333,0.155555555555556,0,0.0444444444444444,0.0222222222222222,0.111111111111111
"185",-73.9651913120376,40.7656932135594,42.4324324324324,0.0648148001550737,40.765685710361,-73.9656387541145,40.7657007167577,-73.9647438699609,3.24324324324324,25,0.378378378378378,1.35135135135135,0,0,0,0.027027027027027,0.27027027027027,0
"186",-73.9766206652791,40.7730081643174,38.7428571428571,0.0722465273423802,40.7727613211642,-73.9765081735878,40.7732550074706,-73.9767331569705,2.54285714285714,24.8571428571429,1.08571428571429,6.91428571428571,0,0.0285714285714286,0,0.0285714285714286,0,0.114285714285714
"187",-73.9811950699553,40.7459530137793,38.2040816326531,0.0551253828488037,40.7459321670681,-73.9815727998527,40.7459738604906,-73.9808173400578,2.59183673469388,25,1.26530612244898,0.73469387755102,0.0816326530612245,0,0,0.0612244897959184,0,0
"188",-73.9384838258184,40.7911415581138,43.6756756756757,0.0884859984112375,40.7909589124273,-73.9390007590123,40.7913242038002,-73.9379668926245,2.43243243243243,25,1.27027027027027,2.94594594594595,0.27027027027027,0.216216216216216,0.216216216216216,0.243243243243243,0.027027027027027,0.108108108108108
"189",-74.01585493342,40.7054982310195,31.6385542168675,0.036837461624833,40.7054003717959,-74.0158493130741,40.7055960902432,-74.0158605537659,1.63855421686747,26.566265060241,4.33734939759036,0.566265060240964,0.036144578313253,0.120481927710843,0.132530120481928,0.0602409638554217,0.180722891566265,0.180722891566265
"190",-74.0058753047188,40.7205633352164,39.9014084507042,0.0433347365415484,40.7204211722426,-74.005870903097,40.7207054981902,-74.0058797063407,3.25352112676056,25,3.38028169014085,0.619718309859155,0.0563380281690141,0.028169014084507,0,0.0140845070422535,0.197183098591549,0.0422535211267606
"191",-73.9594212190701,40.7586261738446,30.8533333333333,0.0454003226314231,40.7586760486486,-73.9597204065111,40.7585762990406,-73.9591220316291,2.17333333333333,33.9333333333333,11.0133333333333,7.72,0.106666666666667,0.24,1.16,0.386666666666667,0.453333333333333,0.186666666666667
"192",-73.9877990502,40.7656715931579,47,0.117367883280783,40.7651976938557,-73.9871041616527,40.7661454924601,-73.9884939387474,6.04,25.8,0.52,0.96,0.04,0,0,0,0,0
"193",-73.9742859289507,40.7501235646917,48.4722222222222,0.0704509249810342,40.7501408247834,-73.9747673821504,40.7501063046001,-73.9738044757511,8.08333333333333,25,4.5,1.33333333333333,0.0555555555555556,0.0277777777777778,0.0277777777777778,0.305555555555556,0.583333333333333,0.166666666666667
"194",-73.9791712226267,40.753409638681,43.7073170731707,0.0715042320605907,40.7532681034405,-73.9793422107718,40.7535511739215,-73.9790002344815,13.1707317073171,25,11.9756097560976,7.19512195121951,0.0975609756097561,0.24390243902439,0,0.341463414634146,0.463414634146341,0.975609756097561
"195",-73.9850358257572,40.7811041140715,41.7692307692308,0.0744256228565725,40.7807302187217,-73.9849215099158,40.7814780094213,-73.9851501415986,1.76923076923077,30.7692307692308,1.84615384615385,0.576923076923077,0,1.38461538461538,0.0769230769230769,0.115384615384615,0,0
"196",-73.995881012718,40.7087711617224,31.7931034482759,0.0712642493690418,40.7088314358651,-73.9964257781493,40.7087108875797,-73.9953362472867,20.3448275862069,25,96.5172413793103,10.6206896551724,0.0689655172413793,3.6551724137931,14.8965517241379,0.724137931034483,0.379310344827586,1.68965517241379
"197",-73.9182894842843,40.8642319109801,47.7878787878788,0.064178352937349,40.863940734937,-73.9182784471772,40.8645230870232,-73.9183005213913,21.6969696969697,25,52.4848484848485,0.212121212121212,0.151515151515152,37.8181818181818,9.60606060606061,1.12121212121212,0.848484848484849,0.333333333333333
"198",-73.9516548416716,40.78629262797,40.046511627907,0.0616186960089958,40.7862525453615,-73.9520719087385,40.7863327105785,-73.9512377746046,3.97674418604651,25,0.255813953488372,0.627906976744186,0.0465116279069767,0,0,0.0232558139534884,0,0.0232558139534884
"199",-73.9925162534185,40.7251524229062,39.8857142857143,0.0454566201376469,40.7250569888784,-73.9927289636049,40.7252478569341,-73.9923035432321,2.67142857142857,25,0.214285714285714,0.228571428571429,0,0,0,0,0,0
"200",-73.9883608089023,40.7129016008623,41.6969696969697,0.0836976015385754,40.712979341232,-73.9888944625318,40.7128238604925,-73.9878271552728,1.33333333333333,25,0.575757575757576,0.181818181818182,0,0,0.0606060606060606,0,0.151515151515152,0
"201",-74.0083302335839,40.7622336198196,26,0.0870732449315673,40.7619414575322,-74.0075948699726,40.762525782107,-74.0090655971952,19.3846153846154,35,167.846153846154,19,58.6153846153846,202.307692307692,16.6153846153846,1.07692307692308,0.0769230769230769,1.84615384615385
"202",-73.9869637918078,40.7524516701309,49.4390243902439,0.078258466187812,40.7521038012861,-73.9865975542513,40.7527995389758,-73.9873300293644,9.5609756097561,25,3.97560975609756,13.7560975609756,0.24390243902439,0.0975609756097561,0,0.439024390243902,0.219512195121951,0.0487804878048781
"203",-73.9348321184955,40.8012042290968,42,0.0572002400100568,40.8012001036147,-73.9352096797362,40.8012083545789,-73.9344545572548,2.61904761904762,25,0.761904761904762,0.261904761904762,0.285714285714286,0,0,0.0476190476190476,0,0
"204",-73.9437069125174,40.8447606911229,32.4307692307692,0.0646858330474597,40.8445234070003,-73.9436753461935,40.8449979752456,-73.9437384788413,0.923076923076923,31.5384615384615,0,0,0,0,0,0,0,0
"205",-73.9753852529367,40.7342623575516,31.4583333333333,0.0466902518555533,40.7341778881108,-73.975533827437,40.7343468269924,-73.9752366784362,2.47916666666667,25,1.625,0,0,1.97916666666667,1.27083333333333,0.145833333333333,0,0.0625
"206",-73.9783283279132,40.7406768182365,51.8,0.0779094933616776,40.740703661017,-73.9788853753716,40.740649975456,-73.9777712804549,5.42857142857143,25,11.9142857142857,24.3142857142857,0.0857142857142857,0.2,0.0571428571428571,0.542857142857143,1.8,0.942857142857143
"207",-73.9352201500757,40.8187446336733,39.7714285714286,0.0498205976949914,40.8184806942011,-73.9351103725658,40.8190085731455,-73.9353299275855,12.0857142857143,25,27.2,14.5428571428571,0.0571428571428571,34.6571428571429,4.97142857142857,1,1.08571428571429,0.657142857142857
"208",-73.9996942969591,40.708212080389,26,0.0299215145025206,40.7082080061025,-73.9998487220954,40.7082161546755,-73.9995398718229,0.616438356164384,29.3150684931507,1.45205479452055,0.0136986301369863,0,0.273972602739726,0.561643835616438,0.0410958904109589,0,0
"209",-74.0142575191766,40.6968405306294,37.6842105263158,0.0520183898524295,40.6964839025634,-74.0140974735653,40.6971971586954,-74.0144175647878,0.210526315789474,32.1052631578947,0,0,0,0,0,0,0,0
"210",-73.9596928342879,40.8117985038026,41.2777777777778,0.0651567023766416,40.8114864009688,-73.9595256098915,40.8121106066365,-73.9598600586843,3.11111111111111,25,7.44444444444444,0.722222222222222,0,0.111111111111111,0.416666666666667,0.0277777777777778,0,0.0833333333333333
"211",-73.9606979219024,40.8178101062525,42.4897959183673,0.0564020370424235,40.8175351488044,-73.9607423341585,40.8180850637006,-73.9606535096462,0.816326530612245,25,5.38775510204082,1.14285714285714,0.0204081632653061,0.183673469387755,0.0408163265306122,0,0.0204081632653061,0.183673469387755
"212",-73.9682210643242,40.7517921478688,33.8695652173913,0.0691985475225054,40.7516053245793,-73.9686430449353,40.7519789711584,-73.967799083713,1.43478260869565,25,0.478260869565217,0.91304347826087,0.0652173913043478,0.0434782608695652,0,0,0,0
"213",-73.948586518736,40.7933265427069,37.7674418604651,0.0526041554861424,40.7932642294273,-73.9489321295931,40.7933888559866,-73.9482409078789,2.46511627906977,25,0.372093023255814,0.767441860465116,0.0930232558139535,0.0232558139534884,0,0,0,0
"214",-73.9647140365028,40.7755545669695,38.6666666666667,0.0922165645248855,40.7752802187199,-73.9649854001299,40.7758289152191,-73.9644426728758,3.88888888888889,25,1.62962962962963,2.59259259259259,0,0,0,0.111111111111111,0,0.037037037037037
"215",-73.9766765689961,40.7147751390717,25.3932584269663,0.0327686154823313,40.7147418646884,-73.9768626754081,40.7148084134549,-73.9764904625839,0.752808988764045,32.3033707865169,0.741573033707865,0.0224719101123595,0,0.213483146067416,0.404494382022472,0.101123595505618,0,0.0898876404494382
"216",-73.953108807694,40.7573721850563,24.875,0.068124321309984,40.7574068078079,-73.9535890911409,40.7573375623047,-73.952628524247,72.84375,30.9375,171.46875,18.84375,1.09375,202.5,43.09375,4.875,5.8125,1.84375
"217",-73.9330454710639,40.8521411019612,41.5510204081633,0.0635268167123778,40.8518241050629,-73.932903451519,40.8524580988594,-73.9331874906089,1.06122448979592,22.6530612244898,0,0,0,0,0,0,0,0
"218",-73.9311866542362,40.8630944278282,35.9666666666667,0.068657647956369,40.8628420709592,-73.9312763745719,40.8633467846972,-73.9310969339005,0.166666666666667,25,0,0,0,0,0,0,0,0
"219",-73.9677527852645,40.7607653938723,46,0.0741076043402421,40.7607880079662,-73.9682793622446,40.7607427797784,-73.9672262082845,10.6315789473684,25,11.3684210526316,14.8684210526316,0.289473684210526,0.210526315789474,0,0.710526315789474,2.18421052631579,0.342105263157895
"220",-73.9486492964823,40.7818571990233,51.4,0.0940742694143399,40.7819410593737,-73.94934040586,40.781773338673,-73.9479581871048,4.4,25,1.73333333333333,2.26666666666667,0,0.1,0,0.266666666666667,0.0666666666666667,0
"221",-73.9431845192602,40.8003246611191,39.1923076923077,0.056853492390026,40.8002560102531,-73.9435572899992,40.8003933119851,-73.9428117485213,3.25,25,1.13461538461538,1.84615384615385,0.173076923076923,0.0769230769230769,0,0.307692307692308,0,0.0576923076923077
"222",-74.0110483452736,40.7049926342552,24.6,0.0475595247052806,40.7050052493313,-74.011132065305,40.704980019179,-74.0109646252423,1.725,25,0.525,18.025,0,0.025,0,0.05,0.05,0
"223",-73.9706817451442,40.7973330442654,37.3469387755102,0.0585674860965502,40.7970531821615,-73.9705577566692,40.7976129063693,-73.9708057336192,1.55102040816327,25,0.163265306122449,0.0408163265306122,0,0,0,0.0408163265306122,0,0
"224",-73.9727308839339,40.7934274418464,42.75,0.0495994198995161,40.7931741102486,-73.9726801090141,40.7936807734441,-73.9727816588537,4.85,25,3.975,0.825,0,0,0,0.05,0.375,0.1
"225",-73.9544744636061,40.7907353648284,38.5625,0.0656408652984566,40.7905209100797,-73.9546300907382,40.7909498195771,-73.9543188364741,2.09375,25,0.28125,0.4375,0.03125,0,0,0,0,0
"226",-73.944266986797,40.8213043010052,42.9411764705882,0.0693176707698893,40.8209562301288,-73.9441338806458,40.8216523718816,-73.9444000929483,2.11764705882353,25,0.264705882352941,0.0588235294117647,0,0,0,0.0294117647058824,0,0
"227",-73.9970590947999,40.7209610339943,32.0526315789474,0.0595156559049512,40.7206592822594,-73.9971108123349,40.7212627857294,-73.9970073772649,3.55263157894737,25,0.263157894736842,1.21052631578947,0,0,0,0,0.0263157894736842,0
"228",-73.9794498090085,40.7208439038472,37.4117647058824,0.0607796922275533,40.7208363968554,-73.9798484916452,40.720851410839,-73.9790511263719,2.05882352941176,20.8823529411765,2.08823529411765,1.79411764705882,0,0.0294117647058824,0,0.205882352941176,0,0
"229",-73.9582070056592,40.8053610961532,41.7948717948718,0.0694694032379446,40.805018568154,-73.9580292378133,40.8057036241523,-73.9583847735052,2.28205128205128,25,0.871794871794872,0.435897435897436,0,0,0,0,0.0512820512820513,0
"230",-73.9684463108991,40.7712962517814,36.96,0.0692905833350879,40.7711695378785,-73.9686782804869,40.7714229656844,-73.9682143413113,2.88,24.6,4.04,9.92,0.04,0.08,0,0.32,0.12,0.8
"231",-74.0018746819876,40.7442843359167,51.5,0.109319831119281,40.7438349166915,-74.0012737746717,40.7447337551419,-74.0024755893034,4.78571428571429,25.3571428571429,1,0.75,0,0,0,0,0,0
"232",-73.9441580414467,40.835036186094,38.8837209302326,0.0599751143775862,40.8347588564888,-73.9439718533169,40.8353135156992,-73.9443442295766,2.13953488372093,25,0.27906976744186,0.651162790697674,0,0,0,0,0.0930232558139535,0
"233",-73.9562579411652,40.7766755455659,45.9354838709677,0.0797760442345488,40.7767123720041,-73.956831197114,40.7766387191276,-73.9556846852163,4.25806451612903,25,0.258064516129032,0.580645161290323,0.032258064516129,0,0,0.0645161290322581,0.225806451612903,0.0967741935483871
"234",-73.9438701660136,40.8095438183871,33.4857142857143,0.0834836492122218,40.8091852764628,-73.9434721501094,40.8099023603113,-73.9442681819178,3.28571428571429,25,0.257142857142857,0.171428571428571,0.0285714285714286,0,0,0,0,0
"235",-74.0089081681311,40.739233460804,32.3255813953488,0.0593973041577349,40.7390015864639,-74.0086967391829,40.7394653351441,-74.0091195970792,1.09302325581395,25,0.720930232558139,1,0.0232558139534884,0,0,0.0697674418604651,0,0.0465116279069767
"236",-73.9478784652263,40.7975569020269,46.3333333333333,0.0564697431279302,40.7974835387626,-73.9481380555105,40.7976302652911,-73.9476188749421,2.86666666666667,25,0.1,0.233333333333333,0.133333333333333,0.166666666666667,0,0.0333333333333333,0,0
"237",-74.0002637231291,40.7347145055831,35.6896551724138,0.0510972995687867,40.7345175259223,-74.0000700804351,40.7349114852439,-74.000457365823,2.20689655172414,23.9655172413793,0.482758620689655,0.603448275862069,0,0,0,0.0172413793103448,0,0
"238",-73.9931238703652,40.7519126928814,51.5,0.117291733974142,40.7514293830691,-73.9924707843993,40.7523960026938,-73.9937769563311,48.625,25,11.0833333333333,14.125,1.33333333333333,2,0,0.333333333333333,1.125,0.916666666666667
"239",-73.9718531049731,40.7443264273698,32.875,0.0488269928304564,40.744118897412,-73.9721031392572,40.7445339573276,-73.971603070689,6.32142857142857,31.1607142857143,5.80357142857143,0.785714285714286,0.0178571428571429,1.19642857142857,3.01785714285714,0.142857142857143,0,0.0357142857142857
"240",-73.9870676203663,40.7706928124022,49.7272727272727,0.104586621512122,40.7702606337528,-73.986493272993,40.7711249910515,-73.9876419677395,6.18181818181818,25,22.5909090909091,1.5,0,0.136363636363636,0.136363636363636,0.227272727272727,0.318181818181818,0.136363636363636
"241",-73.9780757935816,40.758952630339,41.2571428571429,0.0860723799851122,40.7587107328344,-73.977890007746,40.7591945278436,-73.9782615794172,9.22857142857143,25,29.4857142857143,38.1428571428571,0.4,0.542857142857143,0,0.971428571428571,1.85714285714286,1.11428571428571
"242",-73.9622750468217,40.7927672027183,34.8260869565217,0.0610969016883861,40.7925465686791,-73.9622380657128,40.7929878367576,-73.9623120279306,1.69565217391304,25,3.1304347826087,2.47826086956522,0,0.0434782608695652,0,0.478260869565217,0.869565217391304,0.217391304347826
"243",-73.981461186966,40.7315217533357,40.6923076923077,0.0654117636421447,40.7315646273251,-73.9819288470813,40.7314788793464,-73.9809935268507,3.35897435897436,23.0769230769231,5.58974358974359,5.02564102564103,0.102564102564103,0.128205128205128,0,0.358974358974359,1.15384615384615,0.153846153846154
"244",-73.969252263003,40.7847089690336,42.5833333333333,0.108712570630855,40.7842556748709,-73.9689884013041,40.7851622631962,-73.969516124702,3.66666666666667,25,1,1.79166666666667,0,0,0,0.0833333333333333,0.375,0.0416666666666667
"245",-73.918958199254,40.8697658753864,37.5714285714286,0.0742310412527821,40.8694325494112,-73.9191044681754,40.8700992013617,-73.9188119303327,0.75,20.8928571428571,0,0,0,0,0,0,0,0
"246",-74.0049632803878,40.7304853121013,34.1276595744681,0.0520980947229235,40.7303803924762,-74.0047122739659,40.7305902317264,-74.0052142868096,1.74468085106383,22.1276595744681,0.106382978723404,0.127659574468085,0.0425531914893617,0,0,0,0,0
